src_id,dst_id,score
ENTREZ:PA33812,PA448499,0.9840367973805225
ENTREZ:PA24696,PA166186245,0.9832576910512058
ENTREZ:PA27832,PA449841,0.983181102348486
ENTREZ:PA390,PA451605,0.9831188730618701
ENTREZ:PA26600,PA166169879,0.9829196876995331
ENTREZ:PA29427,PA164748728,0.9823998344779548
ENTREZ:PA427,PA165374673,0.9823176978220455
ENTREZ:PA267,PA450466,0.9822757578049364
ENTREZ:PA31817,PA166190161,0.982229310630506
ENTREZ:PA328,PA164754992,0.9821438318969355
ENTREZ:PA28469,PA166115581,0.982038010529674
ENTREZ:PA397,PA451954,0.981845664506516
ENTREZ:PA27093,PA165946873,0.981411303589847
ENTREZ:PA307,PA448368,0.981402115892688
ENTREZ:PA37179,PA449673,0.981223174180705
ENTREZ:PA35057,PA448785,0.9811308746310291
ENTREZ:PA35055,PA164784024,0.9809279808116642
ENTREZ:PA142671259,PA451868,0.9809155570184879
ENTREZ:PA38295,PA451954,0.9807819551014149
ENTREZ:PA378,PA451283,0.9806374353879062
ENTREZ:PA35004,PA450911,0.9801880650558162
ENTREZ:PA37303,PA130232992,0.9800488312241884
ENTREZ:PA130,PA449390,0.9799006907852458
ENTREZ:PA123,PA450112,0.97989243551789
ENTREZ:PA134876212,PA451749,0.9797150375932258
ENTREZ:PA267,PA450133,0.9794432461445364
ENTREZ:PA33290,PA128406956,0.9793963178334816
ENTREZ:PA420,PA165110351,0.9791862277510752
ENTREZ:PA145148084,PA162565877,0.9789430792072599
ENTREZ:PA34375,PA451974,0.9786018907192012
ENTREZ:PA395,PA450198,0.9783888632132002
ENTREZ:PA134942677,PA448500,0.9783175659096872
ENTREZ:PA35055,PA164783479,0.9780613035332193
ENTREZ:PA33557,PA449383,0.9780321308448974
ENTREZ:PA30265,PA166277902,0.9780248574302449
ENTREZ:PA131,PA451753,0.9779854957153696
ENTREZ:PA378,PA450616,0.9779025464024166
ENTREZ:PA212,PA448498,0.9777226507503587
ENTREZ:PA28469,PA164754877,0.9775855620054642
ENTREZ:PA123,PA10074,0.9775676551361642
ENTREZ:PA126,PA166179849,0.977298430246118
ENTREZ:PA34376,PA130232992,0.9769050472051235
ENTREZ:PA124,PA450606,0.9767731250006642
ENTREZ:PA29777,PA165111697,0.9767239089747548
ENTREZ:PA28162,PA10832,0.9765918116311045
ENTREZ:PA267,PA151958596,0.9763998418750236
ENTREZ:PA25724,PA451663,0.9761727649233297
ENTREZ:PA26094,PA448871,0.9760003881782884
ENTREZ:PA28941,PA449500,0.9757914335902899
ENTREZ:PA123,PA451141,0.9757117760142116
ENTREZ:PA116,PA164713176,0.9754028284696119
ENTREZ:PA30864,PA164712308,0.9750094680174386
ENTREZ:PA328,PA450573,0.9745874947776422
ENTREZ:PA267,PA449676,0.9740099976113304
ENTREZ:PA28056,PA164776964,0.9738549371583024
ENTREZ:PA419,PA165110775,0.9736379343980643
ENTREZ:PA134865839,PA450526,0.9733917537331146
ENTREZ:PA32818,PA449383,0.973323162423664
ENTREZ:PA130,PA449493,0.9730794528348068
ENTREZ:PA327,PA10810,0.9730460627257086
ENTREZ:PA97,PA451241,0.9728859490710131
ENTREZ:PA24641,PA165816878,0.9728016010020553
ENTREZ:PA24415,PA164712308,0.9727332093211357
ENTREZ:PA31944,PA452618,0.9724083865299997
ENTREZ:PA28529,PA164713257,0.972378009143792
ENTREZ:PA267,PA451145,0.9721412524626162
ENTREZ:PA134915280,PA166169883,0.9721348857028297
ENTREZ:PA28075,PA448500,0.9720572589349032
ENTREZ:PA27093,PA166163659,0.9719771418339238
ENTREZ:PA27886,PA164920420,0.9718381925799537
ENTREZ:PA38657,PA450601,0.9717559786332306
