src_id,dst_id,score
ChEBI:33019,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9639775,0.998271392387725
ChEBI:92511,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-372790,0.9982671236472755
ChEBI:57876,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1483213,0.9982496548505435
ChEBI:16301,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9711123,0.9982206213363374
ChEBI:456216,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-392518,0.9982147489757978
ChEBI:58539,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-196836,0.9981351686337223
ChEBI:58223,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-446203,0.9980727006077855
ChEBI:30616,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-6784531,0.9980698516654299
ChEBI:28874,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-198933,0.9980266386398793
ChEBI:57895,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1430728,0.9980184799370719
ChEBI:29185,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-6787450,0.9979895111355489
ChEBI:29157,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-379726,0.9979610076672615
ChEBI:23367,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1222556,0.9979188490237433
ChEBI:10986,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-196854,0.9979108498516766
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-76009,0.997903584598609
ChEBI:58165,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-445717,0.9978832327184379
ChEBI:16283,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5619115,0.9978605609733523
ChEBI:16347,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1430728,0.9978395060384105
ChEBI:32246,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-375276,0.997834085378611
ChEBI:23367,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-392499,0.9978321586528691
ChEBI:53773,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-382551,0.9978168051555801
ChEBI:18421,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9664420,0.9978134510019362
ChEBI:42478,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9640148,0.9978118319184496
ChEBI:57540,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9006931,0.997738565247842
ChEBI:31441,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-3371497,0.9977314320651093
ChEBI:57673,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-168249,0.9977209916928462
ChEBI:16347,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8978868,0.9976993773970191
ChEBI:57945,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5362517,0.9976832442156016
ChEBI:456215,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9860927,0.9976489403770357
ChEBI:33699,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1169410,0.9976130648935898
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9013106,0.9975603364694365
ChEBI:133969,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9733458,0.9975347381927616
ChEBI:456216,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9633012,0.9975207596881902
ChEBI:57812,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1630316,0.9975149230234097
ChEBI:2651,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-156827,0.9974996471829337
ChEBI:29035,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8982491,0.9974934134267734
ChEBI:9566,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-390650,0.9974888127994124
ChEBI:57540,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-193993,0.9974309689663098
ChEBI:59789,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-73894,0.9974290705343187
ChEBI:6904,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-162582,0.9974287801728728
ChEBI:23367,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-446203,0.9974195659816302
ChEBI:62928,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1430728,0.9973808094963152
ChEBI:58349,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1428517,0.9973648370090691
ChEBI:58885,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-3906995,0.9973563690996722
ChEBI:59888,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-425366,0.9973523046751183
ChEBI:456216,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8851907,0.9973168903628493
ChEBI:15366,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-211859,0.9972416450143482
ChEBI:60488,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-196849,0.9972336473676722
ChEBI:17596,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9735786,0.9972238215704119
ChEBI:29985,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9748787,0.9972080670601438
ChEBI:57378,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-71064,0.9971439752985779
ChEBI:61557,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-167158,0.9971198847404895
ChEBI:29033,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5668914,0.9971162413648726
ChEBI:57557,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-392499,0.9970777818473822
ChEBI:15361,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-70171,0.9970523138850907
ChEBI:57379,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5684996,0.9970500977360934
ChEBI:136525,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9018682,0.9970481791383052
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1226099,0.9970416248040628
ChEBI:61080,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1643685,0.9970357582847182
ChEBI:422,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5619070,0.9970140158216394
ChEBI:137407,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-556833,0.9969180955051539
ChEBI:57856,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9772573,0.9969160721247258
ChEBI:65052,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-390247,0.9969096837569614
ChEBI:29105,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5668914,0.9968660041084368
ChEBI:58115,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1640170,0.9968512457705551
ChEBI:58210,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-72306,0.9968256362670315
ChEBI:77802,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8956319,0.9968192460387602
ChEBI:36080,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1280215,0.996813754857412
ChEBI:142773,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9018519,0.9968054680963623
ChEBI:15379,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-71240,0.9967944517632606
ChEBI:53058,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-163125,0.9967678520144444
ChEBI:57404,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-373076,0.996767323792421
ChEBI:30616,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-2046106,0.9967365123553651
ChEBI:229659,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-168256,0.9967182952161174
ChEBI:58456,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5654696,0.996706314160331
ChEBI:58165,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5339562,0.9966649094538815
ChEBI:59789,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-69275,0.99664813544362
ChEBI:18276,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-211999,0.9966457225336397
ChEBI:37941,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-500792,0.9966282429042873
ChEBI:28640,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-166658,0.9965816699494636
ChEBI:55528,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-71291,0.9965641060206573
ChEBI:15491,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-556833,0.9965314816275029
ChEBI:456216,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-3249367,0.9965187535880184
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1643685,0.9965153114680195
ChEBI:63835,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1430728,0.9965021571295671
