src_id,dst_id,score
STITCH:CID100176870,UMLS:C0042963,0.9988836295719512
STITCH:CID100060953,UMLS:C0011570,0.9988808255450102
STITCH:CID100071436,UMLS:C0018802,0.9988673755349228
STITCH:CID100060184,UMLS:C0008031,0.9988467918901457
STITCH:CID100060496,UMLS:C2129214,0.9988467107590724
STITCH:CID100005478,UMLS:C0262985,0.9988445354378328
STITCH:CID154682541,UMLS:C0017675,0.9988432614733442
STITCH:CID100003730,UMLS:C0014130,0.998842417071993
STITCH:CID100003339,UMLS:C0013595,0.9988422966410577
STITCH:CID100003042,UMLS:C0039231,0.9988411837342356
STITCH:CID100004170,UMLS:C0015230,0.9988352907610283
STITCH:CID100004539,UMLS:C0013390,0.998835093708675
STITCH:CID100068844,UMLS:C0011551,0.9988196140640607
STITCH:CID100157429,UMLS:C0020458,0.9988190302159564
STITCH:CID100004913,UMLS:C0855329,0.998812496252815
STITCH:CID100170361,UMLS:C0027765,0.9988124753077638
STITCH:CID100123597,UMLS:C0234215,0.9988005438088281
STITCH:CID100000700,UMLS:C0042345,0.9988002793975724
STITCH:CID103080904,UMLS:C0042133,0.9987908802662466
STITCH:CID100002476,UMLS:C0233794,0.9987895511627752
STITCH:CID100147912,UMLS:C0021368,0.9987860249318982
STITCH:CID125074886,UMLS:C0020517,0.9987851116355216
STITCH:CID100000338,UMLS:C0004096,0.9987828993345809
STITCH:CID100004819,UMLS:C0151936,0.9987827278957573
STITCH:CID100123597,UMLS:C0423602,0.9987794517855414
STITCH:CID100003702,UMLS:C1306571,0.9987666331510977
STITCH:CID109887712,UMLS:C0042996,0.998754874792629
STITCH:CID100003676,UMLS:C0428977,0.9987464922439045
STITCH:CID100068613,UMLS:C0042963,0.9987389814111862
STITCH:CID100005650,UMLS:C0018799,0.9987363045304426
STITCH:CID100005297,UMLS:C0023530,0.9987223953780741
STITCH:CID100004443,UMLS:C0013395,0.998711449121177
STITCH:CID100004679,UMLS:C0011991,0.9987043340788351
STITCH:CID100060184,UMLS:C0231218,0.9987037858944838
STITCH:CID100003425,UMLS:C0085649,0.9986945892004089
STITCH:CID100000937,UMLS:C0003864,0.9986894905319972
STITCH:CID100004976,UMLS:C0026961,0.9986833610712355
STITCH:CID100072111,UMLS:C0017178,0.9986802029350019
STITCH:CID100125889,UMLS:C0027066,0.9986729112808532
STITCH:CID100002177,UMLS:C0027051,0.9986725003283012
STITCH:CID100004603,UMLS:C0015397,0.9986707953611924
STITCH:CID100003878,UMLS:C0520966,0.9986634271239185
STITCH:CID100001301,UMLS:C0022408,0.9986629491023822
STITCH:CID100119607,UMLS:C0039070,0.998657784317718
STITCH:CID100008197,UMLS:C0004936,0.9986364061810413
STITCH:CID100005070,UMLS:C0042514,0.99863205669409
STITCH:CID100005064,UMLS:C0149931,0.9985909705576227
STITCH:CID100003385,UMLS:C0036983,0.998585040239019
STITCH:CID100002678,UMLS:C0020453,0.9985841558803916
STITCH:CID100003324,UMLS:C0043352,0.998583372167795
STITCH:CID126275995,UMLS:C0011351,0.9985831047953625
STITCH:CID100002375,UMLS:C0042075,0.9985757070094206
STITCH:CID100004440,UMLS:C0035435,0.9985680913295747
STITCH:CID100002162,UMLS:C2830004,0.9985644005895448
STITCH:CID100023982,UMLS:C0702266,0.9985633320857495
STITCH:CID100004585,UMLS:C2979982,0.9985599309381706
STITCH:CID100004422,UMLS:C0027765,0.9985569034601716
STITCH:CID100003734,UMLS:C0002962,0.998555011821398
STITCH:CID100219090,UMLS:C0400823,0.9985325078391231
STITCH:CID100003467,UMLS:C0028643,0.9985308150211591
STITCH:CID100002099,UMLS:C0017160,0.998530215463531
STITCH:CID100003738,UMLS:C0041834,0.9985272333206393
STITCH:CID100005095,UMLS:C0151889,0.9985141590988057
STITCH:CID103081884,UMLS:C0270458,0.9985136723623811
STITCH:CID100003394,UMLS:C0687133,0.9985061669265729
STITCH:CID100005206,UMLS:C0267792,0.9984994853154603
STITCH:CID100005665,UMLS:C0434437,0.9984983301530539
STITCH:CID100003342,UMLS:C0011570,0.9984966328263519
